test,time
StackBad,1.2272279262542725
StackBad,1.997978925704956
StackBad,1.2587730884552002
StackBad,1.858963966369629
StackBad,2.0232903957366943
StackBad,1.2465684413909912
StackBad,1.4443552494049072
StackBad,1.4408481121063232
StackBad,2.107771158218384
StackBad,1.7687742710113525
StackBad,1.803879976272583
WronglockBad,2.3486883640289307
WronglockBad,1.7841691970825195
WronglockBad,1.8218348026275635
WronglockBad,1.6164586544036865
WronglockBad,1.7422294616699219
WronglockBad,1.3767156600952148
WronglockBad,1.3678293228149414
WronglockBad,1.4216845035552979
WronglockBad,1.4940083026885986
WronglockBad,1.2505123615264893
WronglockBad,1.3479182720184326
WronglockBad,1.3201346397399902
WronglockBad,1.3539681434631348
WronglockBad,1.4082527160644531
WronglockBad,1.344041109085083
WronglockBad,1.2769298553466797
WronglockBad,1.340240716934204
WronglockBad,1.3404481410980225
WronglockBad,1.4439103603363037
WronglockBad,1.3879082202911377
WronglockBad,1.4788529872894287
WronglockBad,1.3715698719024658
WronglockBad,1.2542822360992432
WronglockBad,1.373042106628418
WronglockBad,1.3794898986816406
WronglockBad,1.423342227935791
WronglockBad,1.4114751815795898
WronglockBad,1.3532233238220215
WronglockBad,1.4369676113128662
WronglockBad,1.5198609828948975
WronglockBad,1.3645353317260742
WronglockBad,1.3836688995361328
WronglockBad,1.4308691024780273
WronglockBad,1.3945651054382324
WronglockBad,1.3376853466033936
WronglockBad,1.3764574527740479
WronglockBad,1.4762191772460938
WronglockBad,1.4938383102416992
WronglockBad,1.4436969757080078
WronglockBad,1.4582531452178955
WronglockBad,1.451624870300293
WronglockBad,1.4675703048706055
WronglockBad,1.3233401775360107
WronglockBad,1.413341999053955
WronglockBad,1.3430571556091309
WronglockBad,1.5279550552368164
WronglockBad,1.3899641036987305
WronglockBad,1.4080493450164795
WronglockBad,1.3963584899902344
WronglockBad,1.3358240127563477
WronglockBad,1.3627278804779053
WronglockBad,1.3119134902954102
WronglockBad,1.5138604640960693
WronglockBad,1.3685007095336914
WronglockBad,1.227219581604004
WronglockBad,1.5693702697753906
WronglockBad,1.3746674060821533
WronglockBad,1.3688089847564697
WronglockBad,1.4526667594909668
WronglockBad,1.4461979866027832
WronglockBad,1.5573620796203613
WronglockBad,1.389145851135254
WronglockBad,1.3310794830322266
WronglockBad,1.546341896057129
WronglockBad,1.5091350078582764
WronglockBad,1.4040117263793945
WronglockBad,1.483405351638794
WronglockBad,1.632871150970459
WronglockBad,1.3601484298706055
WronglockBad,1.3311350345611572
WronglockBad,1.4055814743041992
WronglockBad,1.5182583332061768
WronglockBad,1.405653715133667
WronglockBad,1.4809935092926025
WronglockBad,1.4451870918273926
WronglockBad,1.544402837753296
WronglockBad,1.4740419387817383
WronglockBad,1.4089460372924805
WronglockBad,1.4475977420806885
WronglockBad,1.597630500793457
WronglockBad,1.7336745262145996
WronglockBad,1.344343662261963
WronglockBad,1.4417834281921387
WronglockBad,1.4497613906860352
WronglockBad,1.322092056274414
WronglockBad,1.5359199047088623
WronglockBad,1.4231443405151367
WronglockBad,1.334263801574707
WronglockBad,1.3296740055084229
WronglockBad,1.3037612438201904
WronglockBad,1.5582094192504883
WronglockBad,1.3544652462005615
WronglockBad,1.5050160884857178
WronglockBad,1.584876537322998
WronglockBad,1.3708200454711914
WronglockBad,1.3672120571136475
WronglockBad,1.7373948097229004
WronglockBad,1.4986765384674072
WronglockBad,1.3622303009033203
WronglockBad,1.5036766529083252
WronglockBad,1.327989101409912
WronglockBad,1.504220962524414
WronglockBad,1.4756574630737305
WronglockBad,1.4030563831329346
WronglockBad,1.405181884765625
WronglockBad,1.434741497039795
WronglockBad,1.6205873489379883
WronglockBad,1.6644225120544434
WronglockBad,1.603194236755371
WronglockBad,1.257979154586792
WronglockBad,1.3632502555847168
WronglockBad,1.726741075515747
WronglockBad,1.3005962371826172
WronglockBad,1.3670573234558105
WronglockBad,1.6336758136749268
WronglockBad,1.3014123439788818
WronglockBad,1.4765801429748535
WronglockBad,1.298039197921753
WronglockBad,1.3923442363739014
WronglockBad,1.4964666366577148
WronglockBad,1.4123752117156982
WronglockBad,1.3593428134918213
WronglockBad,1.2247283458709717
WronglockBad,1.358105182647705
WronglockBad,1.65328049659729
WronglockBad,1.2429485321044922
WronglockBad,1.5121116638183594
WronglockBad,1.66538405418396
WronglockBad,1.4811382293701172
WronglockBad,1.3242623805999756
WronglockBad,1.3744533061981201
WronglockBad,1.4030933380126953
WronglockBad,1.315181016921997
WronglockBad,1.3301005363464355
WronglockBad,1.517808437347412
WronglockBad,1.5596458911895752
WronglockBad,1.589665412902832
WronglockBad,1.3929965496063232
WronglockBad,1.3794527053833008
WronglockBad,1.3767731189727783
WronglockBad,1.5123810768127441
WronglockBad,1.4390416145324707
WronglockBad,1.400327205657959
WronglockBad,1.5471577644348145
WronglockBad,1.6077754497528076
WronglockBad,1.3244438171386719
WronglockBad,1.532752513885498
WronglockBad,1.3979883193969727
WronglockBad,1.391242504119873
WronglockBad,1.3170769214630127
WronglockBad,1.377140998840332
WronglockBad,1.5173368453979492
WronglockBad,1.463773488998413
WronglockBad,1.6559152603149414
WronglockBad,1.464325189590454
WronglockBad,1.586080551147461
WronglockBad,1.4481446743011475
WronglockBad,1.5151762962341309
WronglockBad,1.4367854595184326
WronglockBad,1.307563066482544
WronglockBad,1.3764352798461914
WronglockBad,1.3536655902862549
WronglockBad,1.6774802207946777
WronglockBad,1.5855834484100342
WronglockBad,1.323889970779419
WronglockBad,1.4923217296600342
WronglockBad,1.4888136386871338
WronglockBad,1.394906997680664
WronglockBad,1.2736380100250244
WronglockBad,1.469074010848999
WronglockBad,1.2428624629974365
WronglockBad,1.3145012855529785
WronglockBad,1.4684162139892578
WronglockBad,1.5400831699371338
WronglockBad,1.4005622863769531
WronglockBad,1.447763204574585
WronglockBad,1.3747260570526123
WronglockBad,1.4642658233642578
WronglockBad,1.5926716327667236
Wronglock3Bad,1.6490509510040283
Wronglock3Bad,1.481083869934082
Wronglock3Bad,1.4199025630950928
Wronglock3Bad,1.5606026649475098
Wronglock3Bad,1.4763383865356445
Wronglock3Bad,1.435774326324463
Wronglock3Bad,1.553966999053955
Wronglock3Bad,1.4952268600463867
Wronglock3Bad,1.4799530506134033
Wronglock3Bad,1.799318790435791
Wronglock3Bad,1.4672765731811523
Wronglock3Bad,1.452077865600586
Wronglock3Bad,1.4143617153167725
Wronglock3Bad,1.4690742492675781
Wronglock3Bad,1.58502197265625
Wronglock3Bad,1.5991277694702148
Wronglock3Bad,1.5351440906524658
Wronglock3Bad,1.5488193035125732
Wronglock3Bad,1.5371904373168945
Wronglock3Bad,1.8353979587554932
Wronglock3Bad,1.590186595916748
Wronglock3Bad,1.5308518409729004
Wronglock3Bad,1.5850887298583984
Wronglock3Bad,1.623246192932129
Wronglock3Bad,1.364168405532837
Wronglock3Bad,1.4496312141418457
Wronglock3Bad,1.4101643562316895
Wronglock3Bad,1.636734962463379
Wronglock3Bad,1.5442497730255127
Wronglock3Bad,1.4004645347595215
Wronglock3Bad,1.5754032135009766
Wronglock3Bad,1.5734167098999023
Wronglock3Bad,1.433828353881836
Wronglock3Bad,1.9514331817626953
Wronglock3Bad,1.5388920307159424
Wronglock3Bad,1.6323268413543701
Wronglock3Bad,1.4451327323913574
Wronglock3Bad,1.5329053401947021
Wronglock3Bad,1.3652112483978271
Wronglock3Bad,1.4696190357208252
Wronglock3Bad,1.5877883434295654
Wronglock3Bad,1.4463181495666504
Wronglock3Bad,1.5532996654510498
Wronglock3Bad,1.5921106338500977
Wronglock3Bad,1.528759241104126
Wronglock3Bad,1.715372085571289
Wronglock3Bad,1.9359424114227295
Wronglock3Bad,1.5606226921081543
Wronglock3Bad,1.5076839923858643
Wronglock3Bad,1.89412522315979
Wronglock3Bad,1.4373559951782227
Wronglock3Bad,1.5962977409362793
Wronglock3Bad,1.5625617504119873
Wronglock3Bad,1.4737529754638672
Wronglock3Bad,1.4451544284820557
Wronglock3Bad,1.4052798748016357
Wronglock3Bad,1.809220314025879
Wronglock3Bad,1.4269042015075684
Wronglock3Bad,1.5689146518707275
Wronglock3Bad,1.5338313579559326
Wronglock3Bad,1.6261591911315918
Wronglock3Bad,1.5796215534210205
Wronglock3Bad,1.5236754417419434
Wronglock3Bad,1.4376869201660156
Wronglock3Bad,1.576484203338623
Wronglock3Bad,1.6349921226501465
Wronglock3Bad,1.4414591789245605
Wronglock3Bad,1.5450356006622314
Wronglock3Bad,1.5043628215789795
Wronglock3Bad,1.4060776233673096
Wronglock3Bad,1.4952161312103271
Wronglock3Bad,1.568349838256836
Wronglock3Bad,1.621507167816162
Wronglock3Bad,1.5393476486206055
Wronglock3Bad,1.734856367111206
Wronglock3Bad,1.7723171710968018
Wronglock3Bad,1.647129774093628
Wronglock3Bad,1.6820034980773926
Wronglock3Bad,1.5176434516906738
Wronglock3Bad,1.4326043128967285
Wronglock3Bad,1.5568959712982178
Wronglock3Bad,1.5944089889526367
Wronglock3Bad,1.4803054332733154
Wronglock3Bad,1.4558842182159424
Wronglock3Bad,1.8368210792541504
Wronglock3Bad,1.726773738861084
Wronglock3Bad,1.442192792892456
Wronglock3Bad,1.8476762771606445
Wronglock3Bad,1.6026504039764404
Wronglock3Bad,1.49546217918396
Wronglock3Bad,1.6116347312927246
Wronglock3Bad,1.595689296722412
Wronglock3Bad,1.785538673400879
Wronglock3Bad,1.8650870323181152
Wronglock3Bad,1.6430189609527588
Wronglock3Bad,1.5531270503997803
Wronglock3Bad,1.6907172203063965
Wronglock3Bad,1.5218150615692139
Wronglock3Bad,1.6063916683197021
Wronglock3Bad,1.3995347023010254
Wronglock3Bad,1.8637011051177979
Wronglock3Bad,1.5036816596984863
Wronglock3Bad,1.4891526699066162
Wronglock3Bad,1.5233068466186523
Wronglock3Bad,1.4886043071746826
Wronglock3Bad,1.6343164443969727
Wronglock3Bad,1.4828591346740723
Wronglock3Bad,1.762305498123169
Wronglock3Bad,1.4529693126678467
Wronglock3Bad,1.5154223442077637
Wronglock3Bad,1.5331029891967773
Wronglock3Bad,1.5351173877716064
Wronglock3Bad,1.5084795951843262
Wronglock3Bad,1.5860795974731445
Wronglock3Bad,1.4838838577270508
Wronglock3Bad,1.5768418312072754
Wronglock3Bad,1.930304765701294
Wronglock3Bad,1.4708201885223389
Wronglock3Bad,1.4973230361938477
Wronglock3Bad,1.5119421482086182
Wronglock3Bad,1.6328637599945068
Wronglock3Bad,1.6084024906158447
Wronglock3Bad,1.576084852218628
Wronglock3Bad,1.5999391078948975
Wronglock3Bad,1.8003556728363037
Wronglock3Bad,1.5664441585540771
Wronglock3Bad,1.5340383052825928
Wronglock3Bad,1.5957581996917725
Wronglock3Bad,1.6347455978393555
Wronglock3Bad,1.562683343887329
Wronglock3Bad,1.7135813236236572
Wronglock3Bad,1.5045568943023682
Wronglock3Bad,1.5127320289611816
Wronglock3Bad,1.4691202640533447
Wronglock3Bad,1.3889517784118652
Wronglock3Bad,1.4799153804779053
Wronglock3Bad,1.4870750904083252
Wronglock3Bad,1.4886815547943115
Wronglock3Bad,1.5517072677612305
Wronglock3Bad,1.7048606872558594
Wronglock3Bad,1.6313385963439941
Wronglock3Bad,1.4462590217590332
Wronglock3Bad,1.8376350402832031
Wronglock3Bad,1.7178266048431396
Wronglock3Bad,1.808713436126709
Wronglock3Bad,1.5023231506347656
Wronglock3Bad,1.677131175994873
Wronglock3Bad,1.581775188446045
Wronglock3Bad,1.4308338165283203
Wronglock3Bad,1.784130573272705
Wronglock3Bad,1.7332429885864258
Wronglock3Bad,1.6221129894256592
Wronglock3Bad,1.4922897815704346
Wronglock3Bad,1.792386531829834
Wronglock3Bad,1.6148390769958496
Wronglock3Bad,1.503535509109497
Wronglock3Bad,1.517709493637085
Wronglock3Bad,1.7315316200256348
Wronglock3Bad,1.6270651817321777
Wronglock3Bad,1.516587257385254
Wronglock3Bad,1.3968257904052734
Wronglock3Bad,1.464667797088623
Wronglock3Bad,1.629026174545288
Wronglock3Bad,1.4405152797698975
Wronglock3Bad,1.5682313442230225
Wronglock3Bad,1.5028295516967773
Wronglock3Bad,1.5483832359313965
Wronglock3Bad,1.7056381702423096
Wronglock3Bad,1.4412221908569336
Wronglock3Bad,1.3398962020874023
Wronglock3Bad,1.52042818069458
Wronglock3Bad,1.5144109725952148
Wronglock3Bad,1.599036455154419
Wronglock3Bad,1.5450150966644287
Wronglock3Bad,1.7711474895477295
Wronglock3Bad,1.6847352981567383
Wronglock3Bad,1.6715106964111328
Wronglock3Bad,1.5103919506072998
Wronglock3Bad,1.6897521018981934
Wronglock3Bad,1.5853312015533447
Wronglock3Bad,1.5751895904541016
Wronglock3Bad,1.4583625793457031
Wronglock3Bad,1.585794448852539
Wronglock3Bad,1.5926268100738525
Wronglock3Bad,1.5388941764831543
Wronglock3Bad,1.5587692260742188
Wronglock3Bad,1.5048713684082031
Wronglock3Bad,1.8429572582244873
Wronglock3Bad,1.9496064186096191
Wronglock3Bad,1.4575908184051514
Wronglock3Bad,1.8639168739318848
Wronglock3Bad,1.3932559490203857
Wronglock3Bad,1.551084280014038
Wronglock3Bad,1.4016125202178955
Wronglock3Bad,1.442692518234253
Wronglock3Bad,1.6297039985656738
Wronglock1Bad,1.605391263961792
Wronglock1Bad,1.3412635326385498
Wronglock1Bad,1.409745693206787
Wronglock1Bad,1.386831283569336
Wronglock1Bad,1.3158080577850342
Wronglock1Bad,1.4019160270690918
Wronglock1Bad,1.4473917484283447
Wronglock1Bad,1.3236658573150635
Wronglock1Bad,1.2359421253204346
Wronglock1Bad,1.3355677127838135
Wronglock1Bad,1.3171720504760742
Wronglock1Bad,1.402618408203125
Wronglock1Bad,1.381255865097046
Wronglock1Bad,1.3178882598876953
Wronglock1Bad,1.4035897254943848
Wronglock1Bad,1.3019917011260986
Wronglock1Bad,1.185007095336914
Wronglock1Bad,1.3126423358917236
Wronglock1Bad,1.27506685256958
Wronglock1Bad,1.3239452838897705
Wronglock1Bad,1.3720097541809082
Wronglock1Bad,1.4123101234436035
Wronglock1Bad,1.3021042346954346
Wronglock1Bad,1.342066764831543
Wronglock1Bad,1.326293706893921
Wronglock1Bad,1.3308658599853516
Wronglock1Bad,1.3488976955413818
Wronglock1Bad,1.3545029163360596
Wronglock1Bad,1.3490617275238037
Wronglock1Bad,1.3400592803955078
Wronglock1Bad,1.2910373210906982
Wronglock1Bad,1.2025127410888672
Wronglock1Bad,1.1875793933868408
Wronglock1Bad,1.3129234313964844
Wronglock1Bad,1.3817038536071777
Wronglock1Bad,1.2916555404663086
Wronglock1Bad,1.2722108364105225
Wronglock1Bad,1.3372395038604736
Wronglock1Bad,1.4161632061004639
Wronglock1Bad,1.353322982788086
Wronglock1Bad,1.4124560356140137
Wronglock1Bad,1.375781536102295
Wronglock1Bad,1.3034772872924805
Wronglock1Bad,1.4188294410705566
Wronglock1Bad,1.351348876953125
Wronglock1Bad,1.3875739574432373
Wronglock1Bad,1.276810646057129
Wronglock1Bad,1.5080807209014893
Wronglock1Bad,1.2580676078796387
Wronglock1Bad,1.3026955127716064
Wronglock1Bad,1.3646180629730225
Wronglock1Bad,1.413820743560791
Wronglock1Bad,1.3163468837738037
Wronglock1Bad,1.2823760509490967
Wronglock1Bad,1.326578140258789
Wronglock1Bad,1.3951137065887451
Wronglock1Bad,1.2967965602874756
Wronglock1Bad,1.5147349834442139
Wronglock1Bad,1.3510572910308838
Wronglock1Bad,1.335263729095459
Wronglock1Bad,1.3131840229034424
Wronglock1Bad,1.2808525562286377
Wronglock1Bad,1.4547736644744873
Wronglock1Bad,1.5866150856018066
Wronglock1Bad,1.2660629749298096
Wronglock1Bad,1.3165884017944336
Wronglock1Bad,1.475325107574463
Wronglock1Bad,1.4283299446105957
Wronglock1Bad,1.3704478740692139
Wronglock1Bad,1.2496585845947266
Wronglock1Bad,1.343569040298462
Wronglock1Bad,1.255183458328247
Wronglock1Bad,1.4227631092071533
Wronglock1Bad,1.3246891498565674
Wronglock1Bad,1.3541648387908936
Wronglock1Bad,1.4536237716674805
Wronglock1Bad,1.4217236042022705
Wronglock1Bad,1.2679486274719238
